message_id,sms_text,sender_type,message_length,contains_url,contains_phone,contains_email,contains_currency,contains_special_chars,language,label
47948,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47949,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47950,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47951,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47952,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47953,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47954,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47955,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47956,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47957,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47958,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47959,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47960,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47961,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47962,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47963,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47964,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47965,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47966,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47967,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47968,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47969,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47970,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47971,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47972,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47973,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47974,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47975,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47976,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47977,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47978,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47979,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47980,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47981,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47982,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47983,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47984,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47985,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47986,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47987,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47988,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47989,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47990,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47991,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47992,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47993,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47994,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47995,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47996,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47997,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47998,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47999,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48000,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48001,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48002,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48003,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48004,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48005,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48006,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48007,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48008,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48009,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48010,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48011,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48012,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48013,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48014,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48015,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48016,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48017,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48018,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48019,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48020,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48021,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48022,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48023,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48024,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48025,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48026,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48027,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48028,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48029,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48030,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48031,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48032,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48033,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48034,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48035,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48036,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48037,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48038,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48039,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48040,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48041,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48042,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48043,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48044,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48045,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48046,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48047,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48048,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48049,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48050,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48051,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48052,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48053,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48054,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48055,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48056,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48057,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48058,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48059,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48060,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48061,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48062,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48063,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48064,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48065,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48066,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48067,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48068,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48069,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48070,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48071,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48072,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48073,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48074,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48075,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48076,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48077,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48078,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48079,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48080,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48081,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48082,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48083,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48084,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48085,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48086,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48087,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48088,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48089,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48090,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48091,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48092,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48093,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48094,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48095,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48096,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48097,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48098,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48099,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48100,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48101,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48102,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48103,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48104,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48105,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48106,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48107,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48108,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48109,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48110,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48111,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48112,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48113,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48114,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48115,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48116,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48117,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48118,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48119,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48120,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48121,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48122,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48123,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48124,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48125,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48126,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48127,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48128,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48129,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48130,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48131,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48132,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48133,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48134,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48135,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48136,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48137,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48138,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48139,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48140,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48141,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48142,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48143,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48144,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48145,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48146,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48147,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48148,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48149,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48150,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48151,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48152,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48153,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48154,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48155,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48156,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48157,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48158,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48159,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48160,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48161,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48162,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48163,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48164,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48165,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48166,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48167,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48168,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48169,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48170,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48171,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48172,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48173,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48174,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48175,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48176,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48177,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48178,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48179,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48180,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48181,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48182,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48183,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48184,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48185,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48186,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48187,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48188,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48189,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48190,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48191,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48192,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48193,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48194,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48195,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48196,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48197,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48198,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48199,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48200,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48201,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48202,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48203,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48204,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48205,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48206,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48207,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48208,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48209,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48210,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48211,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48212,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48213,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48214,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48215,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48216,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48217,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
48218,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48219,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48220,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
48221,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48222,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48223,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
48224,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48225,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
48226,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
48227,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
48228,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
48229,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
48230,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
